Title	Register type	Register	Division factor	Unit	Size of variable	Min value	Max value	Default value
EME lux mode without EME	MODBUS_INPUT_REGISTER	581	1		4	0	0	0
Timer (EME)	MODBUS_INPUT_REGISTER	582	60	min	5	0	0	0
Fan mode 4	MODBUS_INPUT_REGISTER	590	1	%	4	0	0	0
Fan mode 3	MODBUS_INPUT_REGISTER	591	1	%	4	0	0	0
Fan mode 2	MODBUS_INPUT_REGISTER	592	1	%	4	0	0	0
Is the compressor accessible	MODBUS_INPUT_REGISTER	593	1		4	0	0	0
Prio, hot water (OPT)	MODBUS_INPUT_REGISTER	604	1		4	0	0	0
Permit (undefined)	MODBUS_INPUT_REGISTER	683	1		4	0	0	0
Permit (undefined)	MODBUS_INPUT_REGISTER	684	1		4	0	0	0
Permit (undefined)	MODBUS_INPUT_REGISTER	685	1		4	0	0	0
Permit (OPT 10) additional heat	MODBUS_INPUT_REGISTER	686	1		4	0	0	0
Permit ext. imm. heater step	MODBUS_INPUT_REGISTER	687	1		4	0	0	0
Permit int. imm. heater step	MODBUS_INPUT_REGISTER	688	1		4	0	0	0
Permit shunted additional heat	MODBUS_INPUT_REGISTER	689	1		4	0	0	0
Permit prioritised additional heat	MODBUS_INPUT_REGISTER	690	1		4	0	0	0
Permit (EB108-EP15)	MODBUS_INPUT_REGISTER	691	1		4	0	0	0
Permit (EB107-EP15)	MODBUS_INPUT_REGISTER	692	1		4	0	0	0
Permit (EB106-EP15)	MODBUS_INPUT_REGISTER	693	1		4	0	0	0
Permit (EB105-EP15)	MODBUS_INPUT_REGISTER	694	1		4	0	0	0
Permit (EB104-EP15)	MODBUS_INPUT_REGISTER	695	1		4	0	0	0
Permit (EB103-EP15)	MODBUS_INPUT_REGISTER	696	1		4	0	0	0
Permit (EB102-EP15)	MODBUS_INPUT_REGISTER	697	1		4	0	0	0
Permit (EB101-EP15)	MODBUS_INPUT_REGISTER	698	1		4	0	0	0
Permit (EB100-EP15)	MODBUS_INPUT_REGISTER	699	1		4	0	0	0
Permit (EB108-EP14)	MODBUS_INPUT_REGISTER	700	1		4	0	0	0
Permit (EB107-EP14)	MODBUS_INPUT_REGISTER	701	1		4	0	0	0
Permit (EB106-EP14)	MODBUS_INPUT_REGISTER	702	1		4	0	0	0
Permit (EB105-EP14)	MODBUS_INPUT_REGISTER	703	1		4	0	0	0
Permit (EB104-EP14)	MODBUS_INPUT_REGISTER	704	1		4	0	0	0
Permit (EB103-EP14)	MODBUS_INPUT_REGISTER	705	1		4	0	0	0
Permit (EB102-EP14)	MODBUS_INPUT_REGISTER	706	1		4	0	0	0
Permit (EB101-EP14)	MODBUS_INPUT_REGISTER	707	1		4	0	0	0
Permit (EB100-EP14)	MODBUS_INPUT_REGISTER	708	1		4	0	0	0
Smart energy source, priority 7, start DM	MODBUS_INPUT_REGISTER	709	1		3	0	0	0
Smart energy source, priority 6, start DM	MODBUS_INPUT_REGISTER	711	1		3	0	0	0
Smart energy source, priority 5, start DM	MODBUS_INPUT_REGISTER	713	1		3	0	0	0
Smart energy source, priority 4, start DM	MODBUS_INPUT_REGISTER	715	1		3	0	0	0
Smart energy source, priority 3, start DM	MODBUS_INPUT_REGISTER	717	1		3	0	0	0
Smart energy source, priority 2, start DM	MODBUS_INPUT_REGISTER	719	1		3	0	0	0
Smart energy source, priority 1, start DM	MODBUS_INPUT_REGISTER	721	1		3	0	0	0
Smart energy source, priority 7, stop DM	MODBUS_INPUT_REGISTER	723	1		3	0	0	0
Smart energy source, priority 6, stop DM	MODBUS_INPUT_REGISTER	725	1		3	0	0	0
Smart energy source, priority 5, stop DM	MODBUS_INPUT_REGISTER	727	1		3	0	0	0
Smart energy source, priority 4, stop DM	MODBUS_INPUT_REGISTER	729	1		3	0	0	0
Smart energy source, priority 3, stop DM	MODBUS_INPUT_REGISTER	731	1		3	0	0	0
Smart energy source, priority 2, stop DM	MODBUS_INPUT_REGISTER	733	1		3	0	0	0
Smart energy source, priority 1, stop DM	MODBUS_INPUT_REGISTER	735	1		3	0	0	0
Smart energy source, DM minimum value	MODBUS_INPUT_REGISTER	737	1		3	0	0	0
Collector in (EP12-BT57)	MODBUS_INPUT_REGISTER	743	10	°C	2	0	0	0
Collector out (EP12-BT58)	MODBUS_INPUT_REGISTER	744	10	°C	2	0	0	0
External guide status	MODBUS_INPUT_REGISTER	745	1		4	0	0	0
Test guide value	MODBUS_INPUT_REGISTER	746	1		5	0	0	0
Temp. lux forces start of hot water demand	MODBUS_INPUT_REGISTER	747	1		4	0	0	0
Wood boiler activated	MODBUS_INPUT_REGISTER	759	1		4	0	0	0
Max fan speed (EB108-F21x0)	MODBUS_INPUT_REGISTER	762	1	rpm	5	0	0	0
Min fan speed (EB108)	MODBUS_INPUT_REGISTER	763	1	rpm	5	0	0	0
Power (EB108-F21x0)	MODBUS_INPUT_REGISTER	766	10	kW	5	0	0	0
Time to defrosting (EB108)	MODBUS_INPUT_REGISTER	767	1	min	5	0	0	0
Defrosting index (EB108)	MODBUS_INPUT_REGISTER	768	1		5	0	0	0
Superheat reference EEV (EB108)	MODBUS_INPUT_REGISTER	769	10	°C	2	0	0	0
Superheat EEV (EB108)	MODBUS_INPUT_REGISTER	770	10	°C	2	0	0	0
EEV-ssh-error (EB108)	MODBUS_INPUT_REGISTER	771	10	°C	2	0	0	0
Superheat temp. reference EEV (EB108)	MODBUS_INPUT_REGISTER	772	10	°C	2	0	0	0
Set point value EEV (EB108)	MODBUS_INPUT_REGISTER	773	10	°C	2	0	0	0
EEV PV (EB108)	MODBUS_INPUT_REGISTER	774	10	°C	2	0	0	0
EEV-te-error average open (EB108)	MODBUS_INPUT_REGISTER	775	10	°C	2	0	0	0
Degree of opening EEV (EB108)	MODBUS_INPUT_REGISTER	776	1		5	0	0	0
Superheat reference EVI (EB108)	MODBUS_INPUT_REGISTER	777	10	°C	2	0	0	0
Superheat EVI (EB108)	MODBUS_INPUT_REGISTER	778	10	°C	2	0	0	0
EEV-ssh-error (EVI)(EB108)	MODBUS_INPUT_REGISTER	779	10	°C	2	0	0	0
Superheat temp. reference EVI (EB108)	MODBUS_INPUT_REGISTER	780	10	°C	2	0	0	0
Set point value EVI (EB108)	MODBUS_INPUT_REGISTER	781	10	°C	2	0	0	0
EVI PV (EB108)	MODBUS_INPUT_REGISTER	782	10	°C	2	0	0	0
EEV-te-error average open (EVI)(EB108)	MODBUS_INPUT_REGISTER	783	10	°C	2	0	0	0
Degree of opening EVI (EB108)	MODBUS_INPUT_REGISTER	784	1		5	0	0	0
Max fan speed (EB107)	MODBUS_INPUT_REGISTER	787	1	rpm	5	0	0	0
Min fan speed (EB107)	MODBUS_INPUT_REGISTER	788	1	rpm	5	0	0	0
Power (EB107-F21x0)	MODBUS_INPUT_REGISTER	791	10	kW	5	0	0	0
Defrosting index (EB107)	MODBUS_INPUT_REGISTER	793	1		5	0	0	0
Superheat reference EEV (EB107)	MODBUS_INPUT_REGISTER	794	10	°C	2	0	0	0
Superheat EEV (EB107)	MODBUS_INPUT_REGISTER	795	10	°C	2	0	0	0
EEV-ssh-error (EB107)	MODBUS_INPUT_REGISTER	796	10	°C	2	0	0	0
Superheat temp. reference EEV (EB107)	MODBUS_INPUT_REGISTER	797	10	°C	2	0	0	0
Set point value EEV (EB107)	MODBUS_INPUT_REGISTER	798	10	°C	2	0	0	0
EEV PV (EB107)	MODBUS_INPUT_REGISTER	799	10	°C	2	0	0	0
EEV-te-error average open (EB107)	MODBUS_INPUT_REGISTER	800	10	°C	2	0	0	0
Degree of opening EEV (EB107)	MODBUS_INPUT_REGISTER	801	1		5	0	0	0
Superheat reference EVI (EB107)	MODBUS_INPUT_REGISTER	802	10	°C	2	0	0	0
Superheat EVI (EB107)	MODBUS_INPUT_REGISTER	803	10	°C	2	0	0	0
EEV-ssh-error (EVI)(EB107)	MODBUS_INPUT_REGISTER	804	10	°C	2	0	0	0
Superheat temp. reference EVI (EB107)	MODBUS_INPUT_REGISTER	805	10	°C	2	0	0	0
Set point value EVI (EB107)	MODBUS_INPUT_REGISTER	806	10	°C	2	0	0	0
EVI PV (EB107)	MODBUS_INPUT_REGISTER	807	10	°C	2	0	0	0
EEV-te-error average open (EVI)(EB107)	MODBUS_INPUT_REGISTER	808	10	°C	2	0	0	0
Degree of opening EVI (EB107)	MODBUS_INPUT_REGISTER	809	1		5	0	0	0
Max fan speed (EB106)	MODBUS_INPUT_REGISTER	812	1	rpm	5	0	0	0
id:1309	MODBUS_INPUT_REGISTER	813	1	rpm	5	0	0	0
power (EB106)	MODBUS_INPUT_REGISTER	816	10	kW	5	0	0	0
Defrosting index (EB106)	MODBUS_INPUT_REGISTER	818	1		5	0	0	0
Superheat reference EEV (EB106)	MODBUS_INPUT_REGISTER	819	10	°C	2	0	0	0
Superheat EEV (EB106)	MODBUS_INPUT_REGISTER	820	10	°C	2	0	0	0
EEV-ssh-error (EB106)	MODBUS_INPUT_REGISTER	821	10	°C	2	0	0	0
Superheat temp. reference EEV (EB106)	MODBUS_INPUT_REGISTER	822	10	°C	2	0	0	0
Set point value EEV (EB106)	MODBUS_INPUT_REGISTER	823	10	°C	2	0	0	0
EEV PV (EB106)	MODBUS_INPUT_REGISTER	824	10	°C	2	0	0	0
EEV-te-error average open (EB106)	MODBUS_INPUT_REGISTER	825	10	°C	2	0	0	0
Degree of opening EEV (EB106)	MODBUS_INPUT_REGISTER	826	1		5	0	0	0
Superheat reference EVI (EB106)	MODBUS_INPUT_REGISTER	827	10	°C	2	0	0	0
Superheat EVI (EB106)	MODBUS_INPUT_REGISTER	828	10	°C	2	0	0	0
EEV-ssh-error (EVI)(EB106)	MODBUS_INPUT_REGISTER	829	10	°C	2	0	0	0
Superheat temp. reference EVI (EB106)	MODBUS_INPUT_REGISTER	830	10	°C	2	0	0	0
Set point value EVI (EB106)	MODBUS_INPUT_REGISTER	831	10	°C	2	0	0	0
EVI PV (EB106)	MODBUS_INPUT_REGISTER	832	10	°C	2	0	0	0
EEV-te-error average open (EVI)(EB106)	MODBUS_INPUT_REGISTER	833	10	°C	2	0	0	0
Degree of opening EVI (EB106)	MODBUS_INPUT_REGISTER	834	1		5	0	0	0
Max fan speed (EB105)	MODBUS_INPUT_REGISTER	837	1	rpm	5	0	0	0
Min fan speed (EB105)	MODBUS_INPUT_REGISTER	838	1	rpm	5	0	0	0
Power (EB105)	MODBUS_INPUT_REGISTER	841	10	kW	5	0	0	0
Defrosting index (EB105)	MODBUS_INPUT_REGISTER	843	1		5	0	0	0
Superheat reference EEV (EB105)	MODBUS_INPUT_REGISTER	844	10	°C	2	0	0	0
Superheat EEV (EB105)	MODBUS_INPUT_REGISTER	845	10	°C	2	0	0	0
EEV-ssh-error (EB105)	MODBUS_INPUT_REGISTER	846	10	°C	2	0	0	0
Superheat temp. reference EEV (EB105)	MODBUS_INPUT_REGISTER	847	10	°C	2	0	0	0
Set point value EEV (EB105)	MODBUS_INPUT_REGISTER	848	10	°C	2	0	0	0
EEV PV (EB105)	MODBUS_INPUT_REGISTER	849	10	°C	2	0	0	0
EEV-te-error average open (EB105)	MODBUS_INPUT_REGISTER	850	10	°C	2	0	0	0
Degree of opening EEV (EB105)	MODBUS_INPUT_REGISTER	851	1		5	0	0	0
Superheat reference EVI (EB105)	MODBUS_INPUT_REGISTER	852	10	°C	2	0	0	0
Superheat EVI (EB105)	MODBUS_INPUT_REGISTER	853	10	°C	2	0	0	0
EEV-ssh-error (EVI)(EB105)	MODBUS_INPUT_REGISTER	854	10	°C	2	0	0	0
Superheat temp. reference EVI (EB105)	MODBUS_INPUT_REGISTER	855	10	°C	2	0	0	0
Set point value EVI (EB105)	MODBUS_INPUT_REGISTER	856	10	°C	2	0	0	0
EVI PV (EB105)	MODBUS_INPUT_REGISTER	857	10	°C	2	0	0	0
EEV-te-error average open (EVI)(EB105)	MODBUS_INPUT_REGISTER	858	10	°C	2	0	0	0
Degree of opening EVI (EB105)	MODBUS_INPUT_REGISTER	859	1		5	0	0	0
Max fan speed (EB104)	MODBUS_INPUT_REGISTER	862	1	rpm	5	0	0	0
Min fan speed (EB104)	MODBUS_INPUT_REGISTER	863	1	rpm	5	0	0	0
Power (EB104)	MODBUS_INPUT_REGISTER	866	10	kW	5	0	0	0
Defrosting index (EB104)	MODBUS_INPUT_REGISTER	868	1		5	0	0	0
Superheat reference EEV (EB104)	MODBUS_INPUT_REGISTER	869	10	°C	2	0	0	0
Superheat EEV (EB104)	MODBUS_INPUT_REGISTER	870	10	°C	2	0	0	0
EEV-ssh-error (EB104)	MODBUS_INPUT_REGISTER	871	10	°C	2	0	0	0
Superheat temp. reference EEV (EB104)	MODBUS_INPUT_REGISTER	872	10	°C	2	0	0	0
Set point value EEV (EB104)	MODBUS_INPUT_REGISTER	873	10	°C	2	0	0	0
EEV PV (EB104)	MODBUS_INPUT_REGISTER	874	10	°C	2	0	0	0
EEV-te-error average open (EB104)	MODBUS_INPUT_REGISTER	875	10	°C	2	0	0	0
Degree of opening EEV (EB104)	MODBUS_INPUT_REGISTER	876	1		5	0	0	0
Superheat reference EVI (EB104)	MODBUS_INPUT_REGISTER	877	10	°C	2	0	0	0
Superheat EVI (EB104)	MODBUS_INPUT_REGISTER	878	10	°C	2	0	0	0
EEV-ssh-error (EVI)(EB104)	MODBUS_INPUT_REGISTER	879	10	°C	2	0	0	0
Superheat temp. reference EVI (EB104)	MODBUS_INPUT_REGISTER	880	10	°C	2	0	0	0
Set point value EVI (EB104)	MODBUS_INPUT_REGISTER	881	10	°C	2	0	0	0
EVI PV (EB104)	MODBUS_INPUT_REGISTER	882	10	°C	2	0	0	0
EEV-te-error average open (EVI)(EB104)	MODBUS_INPUT_REGISTER	883	10	°C	2	0	0	0
Degree of opening EVI (EB104)	MODBUS_INPUT_REGISTER	884	1		5	0	0	0
Max fan speed (EB103)	MODBUS_INPUT_REGISTER	887	1	rpm	5	0	0	0
Min fan speed (EB103)	MODBUS_INPUT_REGISTER	888	1	rpm	5	0	0	0
Power (EB103)	MODBUS_INPUT_REGISTER	891	10	kW	5	0	0	0
Defrosting index (EB103)	MODBUS_INPUT_REGISTER	893	1		5	0	0	0
Superheat reference EEV (EB103)	MODBUS_INPUT_REGISTER	894	10	°C	2	0	0	0
Superheat EEV (EB103)	MODBUS_INPUT_REGISTER	895	10	°C	2	0	0	0
EEV-ssh-error (EB103)	MODBUS_INPUT_REGISTER	896	10	°C	2	0	0	0
Superheat temp. reference EEV (EB103)	MODBUS_INPUT_REGISTER	897	10	°C	2	0	0	0
Set point value EEV (EB103)	MODBUS_INPUT_REGISTER	898	10	°C	2	0	0	0
EEV PV (EB103)	MODBUS_INPUT_REGISTER	899	10	°C	2	0	0	0
EEV-te-error average open (EB103)	MODBUS_INPUT_REGISTER	900	10	°C	2	0	0	0
Degree of opening EEV (EB103)	MODBUS_INPUT_REGISTER	901	1		5	0	0	0
Superheat reference EVI (EB103)	MODBUS_INPUT_REGISTER	902	10	°C	2	0	0	0
Superheat EVI (EB103)	MODBUS_INPUT_REGISTER	903	10	°C	2	0	0	0
EEV-ssh-error (EVI)(EB103)	MODBUS_INPUT_REGISTER	904	10	°C	2	0	0	0
Superheat temp. reference EVI (EB103)	MODBUS_INPUT_REGISTER	905	10	°C	2	0	0	0
Set point value EVI (EB103)	MODBUS_INPUT_REGISTER	906	10	°C	2	0	0	0
EVI PV (EB103)	MODBUS_INPUT_REGISTER	907	10	°C	2	0	0	0
EEV-te-error average open (EVI)(EB103)	MODBUS_INPUT_REGISTER	908	10	°C	2	0	0	0
Degree of opening EVI (EB103)	MODBUS_INPUT_REGISTER	909	1		5	0	0	0
Fan speed (EB102)	MODBUS_INPUT_REGISTER	911	1	rpm	5	0	0	0
Max fan speed (EB102)	MODBUS_INPUT_REGISTER	912	1	rpm	5	0	0	0
Min fan speed (EB102)	MODBUS_INPUT_REGISTER	913	1	rpm	5	0	0	0
Power (EB102)	MODBUS_INPUT_REGISTER	916	10	kW	5	0	0	0
Defrosting index (EB102)	MODBUS_INPUT_REGISTER	918	1		5	0	0	0
Superheat reference EEV (EB102)	MODBUS_INPUT_REGISTER	919	10	°C	2	0	0	0
Superheat EEV (EB102)	MODBUS_INPUT_REGISTER	920	10	°C	2	0	0	0
EEV-ssh-error (EB102)	MODBUS_INPUT_REGISTER	921	10	°C	2	0	0	0
Superheat temp. reference EEV (EB101)	MODBUS_INPUT_REGISTER	922	10	°C	2	0	0	0
Set point value EEV (EB102)	MODBUS_INPUT_REGISTER	923	10	°C	2	0	0	0
EEV PV (EB102)	MODBUS_INPUT_REGISTER	924	10	°C	2	0	0	0
EEV-te-error average open (EB102)	MODBUS_INPUT_REGISTER	925	10	°C	2	0	0	0
Degree of opening EEV (EB102)	MODBUS_INPUT_REGISTER	926	1		5	0	0	0
Superheat reference EVI (EB102)	MODBUS_INPUT_REGISTER	927	10	°C	2	0	0	0
Superheat EVI (EB102)	MODBUS_INPUT_REGISTER	928	10	°C	2	0	0	0
EEV-ssh-error (EVI)(EB102)	MODBUS_INPUT_REGISTER	929	10	°C	2	0	0	0
Superheat temp. reference EVI (EB102)	MODBUS_INPUT_REGISTER	930	10	°C	2	0	0	0
Set point value EVI (EB102)	MODBUS_INPUT_REGISTER	931	10	°C	2	0	0	0
EVI PV (EB102)	MODBUS_INPUT_REGISTER	932	10	°C	2	0	0	0
EEV-te-error average open (EVI)(EB102)	MODBUS_INPUT_REGISTER	933	10	°C	2	0	0	0
Degree of opening EVI (EB102)	MODBUS_INPUT_REGISTER	934	1		5	0	0	0
Wind speed, weather forecast	MODBUS_INPUT_REGISTER	960	10		5	0	0	0
Humidity, weather forecast	MODBUS_INPUT_REGISTER	961	10	%	5	0	0	0
Temperature, weather forecast	MODBUS_INPUT_REGISTER	962	10	°C	2	0	0	0
Temperature, weather data (forecast)	MODBUS_INPUT_REGISTER	963	10	°C	2	0	0	0
Limit DM	MODBUS_HOLDING_REGISTER	18	10	DM	2	-30000	30000	0
Calculated supply climate system 1	MODBUS_INPUT_REGISTER	1017	10	°C	2	0	0	0
Class 1 alarm	MODBUS_INPUT_REGISTER	2195	1		4	0	0	0
Frost protection status	MODBUS_INPUT_REGISTER	1018	1		5	0	0	0
Cooling status	MODBUS_INPUT_REGISTER	1019	1		4	0	0	0
id:1726	MODBUS_HOLDING_REGISTER	2757	1		2	0	30000	0
Total run time additional heat	MODBUS_INPUT_REGISTER	1025	10	h	3	0	1000000	0
Power internal additional heat	MODBUS_INPUT_REGISTER	1027	100	kW	2	0	0	0
id:1757	MODBUS_HOLDING_REGISTER	2758	1		4	0	1	0
Priority	MODBUS_INPUT_REGISTER	1028	1		4	0	0	0
Operating mode internal add. heat	MODBUS_INPUT_REGISTER	1029	1		4	0	0	0
Oper. mode shunt climate system 4	MODBUS_INPUT_REGISTER	1030	1		4	0	0	0
Oper. mode shunt climate system 3	MODBUS_INPUT_REGISTER	1031	1		4	0	0	0
Oper. mode shunt climate system 2	MODBUS_INPUT_REGISTER	1032	1		4	0	0	0
Oper. mode shunt climate system 1	MODBUS_INPUT_REGISTER	1033	1		4	0	0	0
Operating. mode shunt controlled additional heat	MODBUS_INPUT_REGISTER	1034	1		4	0	0	0
Fan mode 1	MODBUS_INPUT_REGISTER	1037	1	%	4	0	0	0
Current hot water mode	MODBUS_INPUT_REGISTER	1038	1		1	0	0	0
Supply air fan speed 4 (ERS 1)	MODBUS_HOLDING_REGISTER	1038	1	%	4	0	100	100
Supply air fan speed 3 (ERS 1)	MODBUS_HOLDING_REGISTER	1039	1	%	4	0	100	80
Supply air fan speed 2 (ERS 1)	MODBUS_HOLDING_REGISTER	1040	1	%	4	0	100	30
Supply air fan speed 1 (ERS 1)	MODBUS_HOLDING_REGISTER	1041	1	%	4	0	100	0
Supply air fan speed normal (ERS 1)	MODBUS_HOLDING_REGISTER	1042	1	%	4	1	100	60
Min frequency compressor	MODBUS_INPUT_REGISTER	1041	1	Hz	2	0	0	0
Max frequency compressor	MODBUS_INPUT_REGISTER	1042	1	Hz	2	0	0	0
Compressor frequency, current	MODBUS_INPUT_REGISTER	1046	10	Hz	5	0	0	0
Inverter temperature	MODBUS_INPUT_REGISTER	1047	10	°C	2	0	0	0
Compressor power input	MODBUS_INPUT_REGISTER	1048	1	W	5	0	0	0
Current compressor	MODBUS_INPUT_REGISTER	1052	1	mA	2	0	0	0
Blocking cooling	MODBUS_INPUT_REGISTER	1053	1		4	0	0	0
External adjustment climate system 4	MODBUS_INPUT_REGISTER	1054	1		4	0	0	0
External adjustment climate system 3	MODBUS_INPUT_REGISTER	1055	1		4	0	0	0
External adjustment climate system 2	MODBUS_INPUT_REGISTER	1056	1		4	0	0	0
External adjustment climate system 1	MODBUS_INPUT_REGISTER	1057	1		4	0	0	0
External blocking	MODBUS_INPUT_REGISTER	1058	1		4	0	0	0
Blocked	MODBUS_INPUT_REGISTER	1059	1		4	0	0	0
External blocking, active cooling (HPAC)	MODBUS_INPUT_REGISTER	1060	1		4	0	0	0
External blocking, passive cooling (HPAC)	MODBUS_INPUT_REGISTER	1061	1		4	0	0	0
Step controlled add. heat blocking	MODBUS_INPUT_REGISTER	1062	1		4	0	0	0
Hot water circulation (GP11)	MODBUS_INPUT_REGISTER	1063	1		4	0	0	0
Compressor frequency	MODBUS_INPUT_REGISTER	1065	1	Hz	5	0	0	0
Total HW run time additional heat	MODBUS_INPUT_REGISTER	1069	10	h	3	0	9999999	0
Compressor power input, average	MODBUS_INPUT_REGISTER	1075	1	W	2	0	0	0
More hot water status	MODBUS_INPUT_REGISTER	1078	1		4	0	0	0
Relay status (HPAC)	MODBUS_INPUT_REGISTER	1079	1		4	0	0	0
Holiday function status	MODBUS_HOLDING_REGISTER	19	1		1	0	0	0
Compressor starter	MODBUS_INPUT_REGISTER	1083	1		3	-2147483648	2147483647	0
Total run time compressor	MODBUS_INPUT_REGISTER	1087	1	h	3	-2147483648	2147483647	0
Total run time compressor hot water	MODBUS_INPUT_REGISTER	1091	1	h	3	-2147483648	2147483647	0
Operating mode compressor	MODBUS_INPUT_REGISTER	1094	1		4	0	0	0
Operating mode heating medium pump	MODBUS_INPUT_REGISTER	1096	1		4	0	0	0
Operating mode brine pump	MODBUS_INPUT_REGISTER	1098	1		4	0	0	0
Compressor status	MODBUS_INPUT_REGISTER	1100	1		4	0	0	0
Heating medium pump speed (GP1)	MODBUS_INPUT_REGISTER	1102	1	%	4	0	0	0
Brine pump speed (GP2)	MODBUS_INPUT_REGISTER	1104	1	%	4	0	0	0
Docked compressors heating	MODBUS_INPUT_REGISTER	1108	1		4	0	0	0
Docked compressors hot water	MODBUS_INPUT_REGISTER	1109	1		4	0	0	0
Docked compressors pool 1	MODBUS_INPUT_REGISTER	1110	1		4	0	0	0
Reversing valve hot water (QN10)	MODBUS_INPUT_REGISTER	2196	1		4	0	0	0
Cooling activated (FLM 4)	MODBUS_INPUT_REGISTER	1111	1		4	0	0	0
Cooling activated (FLM 3)	MODBUS_INPUT_REGISTER	1112	1		4	0	0	0
Cooling activated (FLM 2)	MODBUS_INPUT_REGISTER	1113	1		4	0	0	0
Cooling activated (FLM 1)	MODBUS_INPUT_REGISTER	1114	1		4	0	0	0
Relay status, base board (EB100-EP14)	MODBUS_INPUT_REGISTER	1117	1		4	0	0	0
Relay status, imm. heat. board (EB100-EP14)	MODBUS_INPUT_REGISTER	1119	1		4	0	0	0
Current status	MODBUS_INPUT_REGISTER	1120	1		6	0	0	0
Functionality, heat pump (EP14)	MODBUS_INPUT_REGISTER	1122	1		6	0	0	0
Active heat pumps	MODBUS_INPUT_REGISTER	1124	1		5	0	0	0
Functionality, heat pump (EP15)	MODBUS_INPUT_REGISTER	1125	1		6	0	0	0
Operating mode HW comfort	MODBUS_INPUT_REGISTER	1129	1		4	0	0	0
Operating mode HW comfort additional heat	MODBUS_INPUT_REGISTER	1130	1		4	0	0	0
Blocked	MODBUS_INPUT_REGISTER	1131	1		4	0	0	0
Blocked	MODBUS_INPUT_REGISTER	1132	1		4	0	0	0
Pool 2 (QN19)	MODBUS_INPUT_REGISTER	1133	1		4	0	0	0
Pool 1 (QN19)	MODBUS_INPUT_REGISTER	1134	1		4	0	0	0
Docked compressors pool 2	MODBUS_INPUT_REGISTER	1135	1		4	0	0	0
Version (EB100)	MODBUS_INPUT_REGISTER	1496	1		5	0	0	0
Heat pump type (EB100)	MODBUS_INPUT_REGISTER	1497	1		4	0	0	0
Compressor size (EB100)	MODBUS_INPUT_REGISTER	1498	1		4	0	0	0
Compressor, oper. time, total (EB100-EP15)	MODBUS_INPUT_REGISTER	1515	1	h	6	0	0	0
Compressor, oper. time, hot water (EB100-EP15)	MODBUS_INPUT_REGISTER	1517	1	h	6	0	0	0
Return line (EB100-BT3)	MODBUS_INPUT_REGISTER	1520	10	°C	2	0	0	0
Brine sensor in (EB100-BT10)	MODBUS_INPUT_REGISTER	1521	10	°C	2	0	0	0
Brine sensor out (EB100-BT11)	MODBUS_INPUT_REGISTER	1522	10	°C	2	0	0	0
Condenser (EB100-BT2)	MODBUS_INPUT_REGISTER	1523	10	°C	2	0	0	0
Discharge sensor (EB100-BT14)	MODBUS_INPUT_REGISTER	1524	10	°C	2	0	0	0
Liquid line sensor (EB100-BT15)	MODBUS_INPUT_REGISTER	1525	10	°C	2	0	0	0
Suction gas sensor (EB100-BT17)	MODBUS_INPUT_REGISTER	1526	10	°C	2	0	0	0
Compressor sensor (EB100-BT29)	MODBUS_INPUT_REGISTER	1527	10	°C	2	0	0	0
Low press (EB100-BP8)	MODBUS_INPUT_REGISTER	1528	10	°C	2	0	0	0
Compressor status (EB100)	MODBUS_INPUT_REGISTER	1529	1		4	0	0	0
Compressor, time to start (EB100-EP14)	MODBUS_INPUT_REGISTER	1530	1	min	4	0	0	0
Relay status (EB100-EP14)	MODBUS_INPUT_REGISTER	1531	1		5	0	0	0
Heating medium pump (EB100)	MODBUS_INPUT_REGISTER	1532	1	%	4	0	0	0
Brine pump (EB100)	MODBUS_INPUT_REGISTER	1533	1	%	4	0	0	0
Compressor, number of starts (EB100-EP14)	MODBUS_INPUT_REGISTER	1534	1		6	0	0	0
Compressor, oper. time, total (EB100-EP14)	MODBUS_INPUT_REGISTER	1536	1	h	6	0	0	0
Compressor, oper. time, hot water (EB100-EP14)	MODBUS_INPUT_REGISTER	1538	1	h	6	0	0	0
Compressor, requested (EB108-EP15)	MODBUS_INPUT_REGISTER	1541	1		4	0	0	0
Compressor, requested (EB108-EP14)	MODBUS_INPUT_REGISTER	1542	1		4	0	0	0
Compressor, requested (EB107-EP15)	MODBUS_INPUT_REGISTER	1543	1		4	0	0	0
Compressor, requested (EB107-EP14)	MODBUS_INPUT_REGISTER	1544	1		4	0	0	0
Compressor, requested (EB106-EP15)	MODBUS_INPUT_REGISTER	1545	1		4	0	0	0
Compressor, requested (EB106-EP14)	MODBUS_INPUT_REGISTER	1546	1		4	0	0	0
Compressor, requested (EB105-EP15)	MODBUS_INPUT_REGISTER	1547	1		4	0	0	0
Compressor, requested (EB105-EP14)	MODBUS_INPUT_REGISTER	1548	1		4	0	0	0
Compressor, requested (EB104-EP15)	MODBUS_INPUT_REGISTER	1549	1		4	0	0	0
Compressor, requested (EB104-EP14)	MODBUS_INPUT_REGISTER	1550	1		4	0	0	0
Compressor, requested (EB103-EP15)	MODBUS_INPUT_REGISTER	1551	1		4	0	0	0
Compressor, requested (EB103-EP14)	MODBUS_INPUT_REGISTER	1552	1		4	0	0	0
Compressor, requested (EB102-EP15)	MODBUS_INPUT_REGISTER	1553	1		4	0	0	0
Compressor, requested (EB102-EP14)	MODBUS_INPUT_REGISTER	1554	1		4	0	0	0
Compressor, requested (EB101-EP15)	MODBUS_INPUT_REGISTER	1555	1		4	0	0	0
